id,type,resultTime,usedProcedure,madeBySensor,observedProperty,hasFeatureOfInterest,hasSimpleResult,hasResult_value,hasResult_unit
Observation7539,sosa:Observation,2013-11-23T14:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7540,sosa:Observation,2013-11-23T14:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.508,DEG_C
Observation7541,sosa:Observation,2013-11-23T14:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.409,PERCENT
Observation7542,sosa:Observation,2013-11-23T14:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7543,sosa:Observation,2013-11-23T15:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.579,DEG_C
Observation7544,sosa:Observation,2013-11-23T15:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,44.972,PERCENT
Observation7545,sosa:Observation,2013-11-23T15:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7546,sosa:Observation,2013-11-23T15:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.627,DEG_C
Observation7547,sosa:Observation,2013-11-23T15:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,44.691,PERCENT
Observation7548,sosa:Observation,2013-11-23T15:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7549,sosa:Observation,2013-11-23T16:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.746,DEG_C
Observation7550,sosa:Observation,2013-11-23T16:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.119,PERCENT
Observation7551,sosa:Observation,2013-11-23T16:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7552,sosa:Observation,2013-11-23T16:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.007,DEG_C
Observation7553,sosa:Observation,2013-11-23T16:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.487,PERCENT
Observation7554,sosa:Observation,2013-11-23T16:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7555,sosa:Observation,2013-11-23T17:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.984,DEG_C
Observation7556,sosa:Observation,2013-11-23T17:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.357,PERCENT
Observation7557,sosa:Observation,2013-11-23T17:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7558,sosa:Observation,2013-11-23T17:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.341,DEG_C
Observation7559,sosa:Observation,2013-11-23T17:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.020,PERCENT
Observation7560,sosa:Observation,2013-11-23T17:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7561,sosa:Observation,2013-11-23T18:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.841,DEG_C
Observation7562,sosa:Observation,2013-11-23T18:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.954,PERCENT
Observation7563,sosa:Observation,2013-11-23T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7564,sosa:Observation,2013-11-23T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.103,DEG_C
Observation7565,sosa:Observation,2013-11-23T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.177,PERCENT
Observation7566,sosa:Observation,2013-11-23T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7567,sosa:Observation,2013-11-23T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.366,DEG_C
Observation7568,sosa:Observation,2013-11-23T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.890,PERCENT
Observation7569,sosa:Observation,2013-11-23T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7570,sosa:Observation,2013-11-23T19:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.509,DEG_C
Observation7571,sosa:Observation,2013-11-23T19:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.204,PERCENT
Observation7572,sosa:Observation,2013-11-23T19:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7573,sosa:Observation,2013-11-23T20:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.533,DEG_C
Observation7574,sosa:Observation,2013-11-23T20:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.079,PERCENT
Observation7575,sosa:Observation,2013-11-23T20:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7576,sosa:Observation,2013-11-23T20:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.963,DEG_C
Observation7577,sosa:Observation,2013-11-23T20:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,48.638,PERCENT
Observation7578,sosa:Observation,2013-11-23T20:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7579,sosa:Observation,2013-11-23T21:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.250,DEG_C
Observation7580,sosa:Observation,2013-11-23T21:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,48.104,PERCENT
Observation7581,sosa:Observation,2013-11-23T21:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7582,sosa:Observation,2013-11-23T21:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.130,DEG_C
Observation7583,sosa:Observation,2013-11-23T21:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.783,PERCENT
Observation7584,sosa:Observation,2013-11-23T21:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7585,sosa:Observation,2013-11-23T22:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.106,DEG_C
Observation7586,sosa:Observation,2013-11-23T22:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.981,PERCENT
Observation7587,sosa:Observation,2013-11-23T22:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7588,sosa:Observation,2013-11-23T22:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,22.058,DEG_C
Observation7589,sosa:Observation,2013-11-23T22:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.591,PERCENT
Observation7590,sosa:Observation,2013-11-23T22:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7591,sosa:Observation,2013-11-23T23:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.939,DEG_C
Observation7592,sosa:Observation,2013-11-23T23:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.192,PERCENT
Observation7593,sosa:Observation,2013-11-23T23:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7594,sosa:Observation,2013-11-23T23:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.939,DEG_C
Observation7595,sosa:Observation,2013-11-23T23:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,44.807,PERCENT
Observation7596,sosa:Observation,2013-11-23T23:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7597,sosa:Observation,2013-11-24T00:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.843,DEG_C
Observation7598,sosa:Observation,2013-11-24T00:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.277,PERCENT
Observation7599,sosa:Observation,2013-11-24T00:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7600,sosa:Observation,2013-11-24T00:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.795,DEG_C
Observation7601,sosa:Observation,2013-11-24T00:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.559,PERCENT
Observation7602,sosa:Observation,2013-11-24T00:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7603,sosa:Observation,2013-11-24T01:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.724,DEG_C
Observation7604,sosa:Observation,2013-11-24T01:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.422,PERCENT
Observation7605,sosa:Observation,2013-11-24T01:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7606,sosa:Observation,2013-11-24T01:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.889,DEG_C
Observation7607,sosa:Observation,2013-11-24T01:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.577,PERCENT
Observation7608,sosa:Observation,2013-11-24T01:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7609,sosa:Observation,2013-11-24T02:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.412,DEG_C
Observation7610,sosa:Observation,2013-11-24T02:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.646,PERCENT
Observation7611,sosa:Observation,2013-11-24T02:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7612,sosa:Observation,2013-11-24T02:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.079,DEG_C
Observation7613,sosa:Observation,2013-11-24T02:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.765,PERCENT
Observation7614,sosa:Observation,2013-11-24T02:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7615,sosa:Observation,2013-11-24T03:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.817,DEG_C
Observation7616,sosa:Observation,2013-11-24T03:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.765,PERCENT
Observation7617,sosa:Observation,2013-11-24T03:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7618,sosa:Observation,2013-11-24T03:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.674,DEG_C
Observation7619,sosa:Observation,2013-11-24T03:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.541,PERCENT
Observation7620,sosa:Observation,2013-11-24T03:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7621,sosa:Observation,2013-11-24T04:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.508,DEG_C
Observation7622,sosa:Observation,2013-11-24T04:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.457,PERCENT
Observation7623,sosa:Observation,2013-11-24T04:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7624,sosa:Observation,2013-11-24T04:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.270,DEG_C
Observation7625,sosa:Observation,2013-11-24T04:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.332,PERCENT
Observation7626,sosa:Observation,2013-11-24T04:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7627,sosa:Observation,2013-11-24T05:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.056,DEG_C
Observation7628,sosa:Observation,2013-11-24T05:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.369,PERCENT
Observation7629,sosa:Observation,2013-11-24T05:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7630,sosa:Observation,2013-11-24T05:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.866,DEG_C
Observation7631,sosa:Observation,2013-11-24T05:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.377,PERCENT
Observation7632,sosa:Observation,2013-11-24T05:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7633,sosa:Observation,2013-11-24T06:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.675,DEG_C
Observation7634,sosa:Observation,2013-11-24T06:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.385,PERCENT
Observation7635,sosa:Observation,2013-11-24T06:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7636,sosa:Observation,2013-11-24T06:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.557,DEG_C
Observation7637,sosa:Observation,2013-11-24T06:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.402,PERCENT
Observation7638,sosa:Observation,2013-11-24T06:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7639,sosa:Observation,2013-11-24T07:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.438,DEG_C
Observation7640,sosa:Observation,2013-11-24T07:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.482,PERCENT
Observation7641,sosa:Observation,2013-11-24T07:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7642,sosa:Observation,2013-11-24T07:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.319,DEG_C
Observation7643,sosa:Observation,2013-11-24T07:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.625,PERCENT
Observation7644,sosa:Observation,2013-11-24T07:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7645,sosa:Observation,2013-11-24T08:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.152,DEG_C
Observation7646,sosa:Observation,2013-11-24T08:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.762,PERCENT
Observation7647,sosa:Observation,2013-11-24T08:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7648,sosa:Observation,2013-11-24T08:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.224,DEG_C
Observation7649,sosa:Observation,2013-11-24T08:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,47.716,PERCENT
Observation7650,sosa:Observation,2013-11-24T08:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7651,sosa:Observation,2013-11-24T09:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,18.247,DEG_C
Observation7652,sosa:Observation,2013-11-24T09:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,47.624,PERCENT
Observation7653,sosa:Observation,2013-11-24T09:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7654,sosa:Observation,2013-11-24T09:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.080,DEG_C
Observation7655,sosa:Observation,2013-11-24T09:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.941,PERCENT
Observation7656,sosa:Observation,2013-11-24T09:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7657,sosa:Observation,2013-11-24T10:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.651,DEG_C
Observation7658,sosa:Observation,2013-11-24T10:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.808,PERCENT
Observation7659,sosa:Observation,2013-11-24T10:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7660,sosa:Observation,2013-11-24T10:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.793,DEG_C
Observation7661,sosa:Observation,2013-11-24T10:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.061,PERCENT
Observation7662,sosa:Observation,2013-11-24T10:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7663,sosa:Observation,2013-11-24T11:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.031,DEG_C
Observation7664,sosa:Observation,2013-11-24T11:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,45.791,PERCENT
Observation7665,sosa:Observation,2013-11-24T11:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7666,sosa:Observation,2013-11-24T11:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.722,DEG_C
Observation7667,sosa:Observation,2013-11-24T11:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.039,PERCENT
Observation7668,sosa:Observation,2013-11-24T11:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7669,sosa:Observation,2013-11-24T12:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.793,DEG_C
Observation7670,sosa:Observation,2013-11-24T12:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.079,PERCENT
Observation7671,sosa:Observation,2013-11-24T12:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7672,sosa:Observation,2013-11-24T12:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,19.912,DEG_C
Observation7673,sosa:Observation,2013-11-24T12:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.602,PERCENT
Observation7674,sosa:Observation,2013-11-24T12:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,27.6,LUX
Observation7675,sosa:Observation,2013-11-24T13:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.031,DEG_C
Observation7676,sosa:Observation,2013-11-24T13:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,47.188,PERCENT
Observation7677,sosa:Observation,2013-11-24T13:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7678,sosa:Observation,2013-11-24T13:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.269,DEG_C
Observation7679,sosa:Observation,2013-11-24T13:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.678,PERCENT
Observation7680,sosa:Observation,2013-11-24T13:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7681,sosa:Observation,2013-11-24T14:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,20.746,DEG_C
Observation7682,sosa:Observation,2013-11-24T14:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,48.860,PERCENT
Observation7683,sosa:Observation,2013-11-24T14:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7684,sosa:Observation,2013-11-24T14:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.127,DEG_C
Observation7685,sosa:Observation,2013-11-24T14:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,50.140,PERCENT
Observation7686,sosa:Observation,2013-11-24T14:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7687,sosa:Observation,2013-11-24T15:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.199,DEG_C
Observation7688,sosa:Observation,2013-11-24T15:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,50.967,PERCENT
Observation7689,sosa:Observation,2013-11-24T15:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,19.7,LUX
Observation7690,sosa:Observation,2013-11-24T15:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.366,DEG_C
Observation7691,sosa:Observation,2013-11-24T15:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,51.366,PERCENT
Observation7692,sosa:Observation,2013-11-24T15:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7693,sosa:Observation,2013-11-24T16:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.485,DEG_C
Observation7694,sosa:Observation,2013-11-24T16:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,51.445,PERCENT
Observation7695,sosa:Observation,2013-11-24T16:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7696,sosa:Observation,2013-11-24T16:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.223,DEG_C
Observation7697,sosa:Observation,2013-11-24T16:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,51.253,PERCENT
Observation7698,sosa:Observation,2013-11-24T16:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7699,sosa:Observation,2013-11-24T17:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.103,DEG_C
Observation7700,sosa:Observation,2013-11-24T17:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,49.979,PERCENT
Observation7701,sosa:Observation,2013-11-24T17:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7702,sosa:Observation,2013-11-24T17:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.175,DEG_C
Observation7703,sosa:Observation,2013-11-24T17:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,49.074,PERCENT
Observation7704,sosa:Observation,2013-11-24T17:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7705,sosa:Observation,2013-11-24T18:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.366,DEG_C
Observation7706,sosa:Observation,2013-11-24T18:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,48.624,PERCENT
Observation7707,sosa:Observation,2013-11-24T18:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7708,sosa:Observation,2013-11-24T18:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.604,DEG_C
Observation7709,sosa:Observation,2013-11-24T18:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,47.989,PERCENT
Observation7710,sosa:Observation,2013-11-24T18:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7711,sosa:Observation,2013-11-24T19:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.533,DEG_C
Observation7712,sosa:Observation,2013-11-24T19:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,47.568,PERCENT
Observation7713,sosa:Observation,2013-11-24T19:00:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7714,sosa:Observation,2013-11-24T19:30:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.461,DEG_C
Observation7715,sosa:Observation,2013-11-24T19:30:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,47.241,PERCENT
Observation7716,sosa:Observation,2013-11-24T19:30:00,Procedure3,Sensor1_Hobo_U12,LightIntensity,ABCE_atrium,,11.8,LUX
Observation7717,sosa:Observation,2013-11-24T20:00:00,Procedure1,Sensor1_Hobo_U12,AirTemperature,ABCE_atrium,,21.604,DEG_C
Observation7718,sosa:Observation,2013-11-24T20:00:00,Procedure2,Sensor1_Hobo_U12,AirRelativeHumidity,ABCE_atrium,,46.845,PERCENT
